ID,Size,Predicted %,Actual value
0,28,0.01,NO
1,28,0.01,NO
2,387,0.01,NO
3,1087,0.02,NO
4,25,0.01,NO
5,50,0.0,NO
6,76,0.0,NO
7,38,0.012666666666666665,NO
8,168,0.04,NO
9,268,0.03,YES
10,374,0.0,YES
11,145,0.01,YES
12,85,0.0,NO
13,64,0.07,NO
14,36,0.10633333333333334,NO
15,36,0.0,NO
16,36,0.0,NO
17,26,0.0,NO
18,491,0.16,NO
19,354,0.0,YES
20,196,0.37,NO
21,24,0.0,NO
22,27,0.0,NO
23,69,0.52,YES
24,56,0.05666666666666667,NO
25,26,0.0,NO
26,187,0.16,NO
27,983,0.02,NO
28,252,0.01,NO
29,620,0.01,NO
30,37,0.0,NO
31,35,0.0,NO
32,286,0.0,NO
33,232,0.0,NO
34,203,0.0,NO
35,270,0.0,NO
36,425,0.02,NO
37,244,0.0,NO
38,74,0.01,NO
39,69,0.03,NO
40,228,0.01,YES
41,231,0.0,NO
42,202,0.0,NO
43,99,0.0,NO
44,191,0.24,NO
45,447,0.01,YES
46,95,0.0,NO
47,549,0.01,NO
48,136,0.0,NO
49,40,0.35378571428571426,NO
50,86,0.0,NO
51,90,0.0,NO
52,79,0.0,NO
53,85,0.0,NO
54,59,0.0,NO
55,112,0.0,NO
56,52,0.027000000000000003,NO
57,157,0.03,YES
58,74,0.03,NO
59,230,0.05,YES
60,206,0.03,YES
61,55,0.027000000000000003,NO
62,29,0.0,NO
63,111,0.0,NO
64,98,0.0,NO
65,43,0.09949999999999999,NO
66,54,0.0,NO
67,205,0.05,NO
68,121,0.0,NO
69,107,0.0,NO
70,74,0.0,NO
71,76,0.0,NO
72,33,0.0,NO
73,426,0.38,YES
74,146,0.0,NO
75,125,0.0,NO
76,75,0.0,NO
77,47,0.092,YES
78,34,0.0,NO
79,39,0.05083333333333333,NO
80,36,0.0,NO
81,79,0.0,NO
82,28,0.01,NO
83,422,0.02,NO
84,212,0.0,NO
85,88,0.0,NO
86,57,0.16666666666666663,NO
87,43,0.09949999999999999,NO
88,27,0.01,NO
89,25,0.0,NO
90,53,0.027000000000000003,NO
91,108,0.0,YES
92,102,0.0,NO
93,85,0.0,NO
94,54,0.027000000000000003,NO
95,78,0.0,NO
96,98,0.0,NO
97,78,0.0,NO
98,77,0.15,YES
99,97,0.0,NO
100,176,0.03,NO
101,123,0.0,NO
102,51,0.0,NO
103,71,0.15,NO
104,94,0.0,NO
