ID,Size,Predicted %,Actual value
0,45,0.5664166666666667,YES
1,28,0.0,NO
2,28,0.0,NO
3,449,0.4027045454545455,YES
4,1470,0.069,YES
5,25,0.0,NO
6,39,0.016582442067736188,NO
7,47,0.014166666666666666,NO
8,30,0.1,NO
9,215,0.0,YES
10,50,0.0,NO
11,82,0.02,NO
12,41,0.011666666666666665,NO
13,245,0.05,NO
14,227,0.22314285714285714,NO
15,363,0.0775,NO
16,407,0.03166666666666667,NO
17,145,0.35621031746031745,NO
18,49,0.0,NO
19,85,0.0,NO
20,64,0.0,NO
21,36,0.0,NO
22,37,0.0,NO
23,83,0.012928571428571428,NO
24,32,0.0,NO
25,26,0.0,NO
26,835,0.4053333333333333,YES
27,365,0.57,NO
28,206,0.15,YES
29,24,0.0,NO
30,24,0.0,NO
31,27,0.0,NO
32,260,0.008333333333333333,NO
33,30,0.0,NO
34,428,0.03825,NO
35,972,0.0,NO
36,123,0.0033333333333333335,NO
37,562,0.01,NO
38,205,0.0,NO
39,37,0.0,NO
40,35,0.0,NO
41,276,0.0,NO
42,316,0.0,NO
43,204,0.07304076479076481,NO
44,133,0.09050000000000001,NO
45,285,0.0,NO
46,336,0.0,NO
47,464,0.08,NO
48,294,0.0,NO
49,76,0.01,NO
50,69,0.0,NO
51,266,0.1315,NO
52,247,0.06,NO
53,217,0.03,NO
54,99,0.0,NO
55,191,0.0,NO
56,476,0.23,NO
57,95,0.0,NO
58,550,0.0,NO
59,136,0.0,NO
60,33,0.0,NO
61,483,0.32,YES
62,140,0.126,NO
63,111,0.23852380952380955,NO
64,34,0.0,NO
65,39,0.0,NO
66,36,0.0,NO
67,257,0.2,YES
68,61,0.0,NO
69,57,0.0,NO
70,124,0.06,NO
71,59,0.02333333333333333,NO
72,32,0.01,NO
73,25,0.0,NO
74,53,0.0,NO
75,53,0.0,NO
76,88,0.9,YES
77,107,0.008,NO
78,133,0.25566666666666665,YES
79,169,0.006,NO
80,80,0.13,NO
81,29,0.0,NO
82,588,0.2866666666666667,NO
83,162,0.18,NO
84,39,0.0,NO
85,79,0.0,NO
86,85,0.0,NO
87,110,0.08183333333333334,NO
88,111,0.01,NO
89,53,0.0,NO
90,52,0.0,NO
91,154,0.02,NO
92,403,0.011666666666666667,YES
93,183,0.0,NO
94,215,0.09100000000000001,NO
95,76,0.0,NO
96,554,0.09,YES
97,257,0.0,NO
98,55,0.0,NO
99,102,0.01,NO
100,403,0.0,NO
101,35,0.0,NO
102,145,0.902,YES
103,119,0.05,NO
104,108,0.1405,NO
105,91,0.01,YES
106,69,0.6326190476190475,NO
107,80,0.68,NO
108,63,0.0,NO
109,160,0.135,YES
110,98,0.3383528971028971,YES
111,54,0.0,NO
112,267,0.026666666666666665,NO
113,55,0.0,NO
114,46,0.02,NO
115,226,0.0,NO
116,54,0.0,NO
117,270,0.2,NO
118,74,0.0,NO
119,359,0.01,NO
120,78,0.0,NO
121,180,0.0,NO
122,57,0.0,NO
123,50,0.0,NO
124,243,0.0,NO
125,254,0.0,NO
126,306,0.015,NO
127,139,0.0,NO
128,375,0.01,NO
129,75,0.0,NO
130,222,0.0,NO
131,61,0.0,NO
132,98,0.2284191919191919,NO
133,28,0.0,NO
134,55,0.0,NO
135,194,0.0,NO
136,28,0.0,NO
137,50,0.0,NO
138,55,0.0,NO
139,124,0.12604761904761905,NO
140,87,0.0,NO
141,65,0.0,NO
142,144,0.12546428571428572,NO
143,134,0.154,NO
144,117,0.02,NO
145,28,0.0,NO
146,57,0.0,NO
147,60,0.0,NO
148,62,0.0,NO
149,89,0.0,NO
150,60,0.0,NO
151,68,0.21099999999999997,NO
152,522,0.22,NO
153,43,0.0,NO
154,247,0.0,NO
155,35,0.0,NO
156,42,0.0,NO
157,57,0.0,NO
158,117,0.0,YES
159,61,0.0,NO
160,92,0.0025,NO
161,93,0.0,NO
162,80,0.0,NO
163,101,0.0,NO
164,59,0.0,NO
165,84,0.004166666666666667,NO
166,82,0.0,NO
167,172,0.2610595238095239,YES
168,143,0.05,NO
169,78,0.006444444444444444,NO
170,66,0.01566666666666667,NO
171,66,0.01566666666666667,NO
172,85,0.13926115551115553,NO
173,54,0.0,NO
174,77,0.016,NO
175,137,0.030833333333333334,NO
176,130,0.3571190476190476,YES
177,79,0.0,NO
178,76,0.0,NO
179,81,0.0,NO
180,98,0.0,NO
181,115,0.21,NO
182,180,0.0,NO
183,118,0.03,NO
184,132,0.16666666666666666,NO
185,95,0.0025,YES
186,88,0.0,NO
187,51,0.0,NO
188,120,0.01,YES
