@relation avro_Testing_7

@attribute LOC numeric
@attribute num_comments numeric
@attribute num_revisions numeric
@attribute num_auth numeric
@attribute num_fix numeric
@attribute LOC_touched numeric
@attribute LOC_added numeric
@attribute MAX_LOC_added numeric
@attribute AVG_LOC_added numeric
@attribute churn numeric
@attribute MAX_churn numeric
@attribute AVG_churn numeric
@attribute buggy {'YES', 'NO'}

@data
28,18,0,0,0,0,0,0,0,0,0,0,NO
28,18,0,0,0,0,0,0,0,0,0,0,NO
449,64,0,0,0,0,0,0,0,0,0,0,NO
1311,162,4,1,1,314,269,193,67,224,187,56,YES
25,18,0,0,0,0,0,0,0,0,0,0,NO
50,32,0,0,0,0,0,0,0,0,0,0,NO
76,28,0,0,0,0,0,0,0,0,0,0,NO
38,20,0,0,0,0,0,0,0,0,0,0,NO
175,34,1,1,0,7,7,7,7,7,7,7,NO
326,53,2,1,1,88,73,55,36,58,41,29,NO
370,78,2,1,1,47,23,12,11,25,13,12,YES
145,31,1,1,1,102,51,51,51,0,0,0,NO
85,22,0,0,0,0,0,0,0,0,0,0,NO
64,19,0,0,0,0,0,0,0,0,0,0,NO
36,18,0,0,0,0,0,0,0,0,0,0,NO
36,22,0,0,0,0,0,0,0,0,0,0,NO
32,22,1,1,0,15,4,4,4,7,7,7,NO
26,19,0,0,0,0,0,0,0,0,0,0,NO
527,47,4,1,1,63,43,22,10,23,15,5,YES
395,87,6,1,1,108,73,30,12,38,23,6,NO
213,46,3,1,0,75,46,37,15,17,15,5,NO
24,19,1,1,0,24,24,24,24,24,24,24,NO
24,19,0,0,0,0,0,0,0,0,0,0,NO
27,21,0,0,0,0,0,0,0,0,0,0,NO
73,18,2,1,1,12,8,7,4,6,5,3,NO
56,18,0,0,0,0,0,0,0,0,0,0,NO
30,24,1,1,0,8,6,6,6,4,4,4,NO
294,28,1,1,0,107,107,107,107,107,107,107,NO
983,251,0,0,0,0,0,0,0,0,0,0,NO
252,37,0,0,0,0,0,0,0,0,0,0,NO
620,116,0,0,0,0,0,0,0,0,0,0,NO
37,24,1,1,0,2,1,1,1,0,0,0,NO
35,23,0,0,0,0,0,0,0,0,0,0,NO
286,226,0,0,0,0,0,0,0,0,0,0,NO
232,143,0,0,0,0,0,0,0,0,0,0,NO
203,25,0,0,0,0,0,0,0,0,0,0,NO
270,209,0,0,0,0,0,0,0,0,0,0,NO
425,21,0,0,0,0,0,0,0,0,0,0,NO
244,21,0,0,0,0,0,0,0,0,0,0,NO
74,19,0,0,0,0,0,0,0,0,0,0,NO
69,24,0,0,0,0,0,0,0,0,0,0,NO
247,106,0,0,0,0,0,0,0,0,0,0,NO
237,22,1,1,0,6,6,6,6,6,6,6,NO
202,25,0,0,0,0,0,0,0,0,0,0,NO
99,35,0,0,0,0,0,0,0,0,0,0,NO
191,77,0,0,0,0,0,0,0,0,0,0,NO
464,83,2,2,1,21,19,18,9,19,18,9,NO
95,43,0,0,0,0,0,0,0,0,0,0,NO
549,123,0,0,0,0,0,0,0,0,0,0,NO
136,43,0,0,0,0,0,0,0,0,0,0,NO
40,18,0,0,0,0,0,0,0,0,0,0,NO
86,28,0,0,0,0,0,0,0,0,0,0,NO
105,23,2,1,0,32,23,18,11,18,16,9,NO
79,19,1,1,0,2,1,1,1,0,0,0,NO
85,19,0,0,0,0,0,0,0,0,0,0,NO
72,24,1,1,0,29,21,21,21,13,13,13,NO
105,18,0,0,0,0,0,0,0,0,0,0,NO
52,18,0,0,0,0,0,0,0,0,0,0,NO
151,24,3,1,1,199,175,148,58,153,148,51,NO
264,36,1,1,0,264,264,264,264,264,264,264,NO
183,42,2,1,0,183,183,165,91,183,165,91,NO
195,87,3,1,1,84,61,41,20,40,39,13,NO
76,55,1,1,0,10,6,6,6,2,2,2,NO
250,29,4,2,1,41,24,15,6,9,8,2,NO
237,36,4,1,2,46,28,22,7,12,10,3,NO
55,18,0,0,0,0,0,0,0,0,0,0,NO
35,22,1,1,0,6,6,6,6,6,6,6,NO
110,19,1,1,0,1,0,0,0,1,1,1,NO
114,19,1,1,0,1,1,1,1,1,1,1,NO
71,36,0,0,0,0,0,0,0,0,0,0,NO
54,22,0,0,0,0,0,0,0,0,0,0,NO
267,69,1,1,0,72,67,67,67,62,62,62,NO
55,22,1,1,0,55,55,55,55,55,55,55,NO
46,22,2,1,0,46,46,28,23,46,28,23,NO
226,38,3,2,0,387,246,117,82,315,105,105,NO
54,28,1,1,0,54,54,54,54,54,54,54,NO
266,40,3,2,0,751,455,209,151,487,164,162,NO
74,28,0,0,0,0,0,0,0,0,0,0,NO
359,104,1,1,0,359,359,359,359,359,359,359,NO
78,24,2,1,0,80,79,68,39,78,68,39,NO
181,55,3,2,1,185,183,155,61,181,155,60,NO
57,39,2,1,0,57,57,46,28,57,46,28,NO
50,22,1,1,0,50,50,50,50,50,50,50,NO
243,96,3,2,0,253,248,245,82,247,245,82,NO
253,41,2,1,0,277,265,198,132,253,186,126,NO
306,73,2,1,0,356,331,281,165,306,281,153,NO
139,58,2,1,0,153,146,94,73,139,94,69,NO
375,65,6,2,0,437,406,322,67,405,322,67,NO
75,26,4,1,0,81,78,45,19,75,45,18,NO
222,61,4,1,0,250,236,169,59,222,169,55,NO
28,18,1,1,0,28,28,28,28,28,28,28,NO
55,18,0,0,0,0,0,0,0,0,0,0,NO
149,39,3,1,0,179,112,54,37,53,25,17,NO
25,19,1,1,0,25,25,25,25,25,25,25,NO
50,18,2,1,0,21,5,4,2,11,10,5,NO
41,23,1,1,0,45,10,10,10,25,25,25,NO
101,23,3,1,0,40,27,13,9,20,13,6,NO
81,18,1,1,0,10,3,3,3,4,4,4,NO
51,25,1,1,0,55,17,17,17,21,21,21,NO
135,26,1,1,0,135,135,135,135,135,135,135,NO
117,21,2,1,0,117,117,98,58,117,98,58,NO
25,19,1,1,0,25,25,25,25,25,25,25,NO
54,21,1,1,0,4,2,2,2,0,0,0,NO
60,19,0,0,0,0,0,0,0,0,0,0,NO
62,20,1,1,0,62,62,62,62,62,62,62,NO
83,20,1,1,0,83,83,83,83,83,83,83,NO
60,19,1,1,0,60,60,60,60,60,60,60,NO
63,17,1,1,0,63,63,63,63,63,63,63,NO
452,52,2,1,0,486,469,453,234,454,453,227,NO
42,22,1,1,0,42,42,42,42,42,42,42,NO
57,18,1,1,0,58,58,58,58,58,58,58,NO
156,28,2,1,0,160,158,154,79,156,154,78,NO
61,18,1,1,0,61,61,61,61,61,61,61,NO
91,18,1,1,0,91,91,91,91,91,91,91,NO
93,21,1,1,0,93,93,93,93,93,93,93,NO
80,19,1,1,0,80,80,80,80,80,80,80,NO
101,17,2,1,0,111,106,103,53,105,103,52,NO
59,17,1,1,0,59,59,59,59,59,59,59,NO
84,17,1,1,0,84,84,84,84,84,84,84,NO
82,20,1,1,0,82,82,82,82,82,82,82,NO
132,24,2,1,0,132,132,131,66,132,131,66,NO
76,20,0,0,0,0,0,0,0,0,0,0,NO
33,21,0,0,0,0,0,0,0,0,0,0,NO
430,38,3,1,2,18,9,5,3,10,5,3,NO
153,21,2,1,1,11,9,8,4,7,7,3,NO
122,21,2,1,1,9,3,3,1,9,6,4,NO
75,21,0,0,0,0,0,0,0,0,0,0,NO
60,18,2,1,1,18,15,14,7,14,13,7,NO
34,22,0,0,0,0,0,0,0,0,0,0,NO
39,25,0,0,0,0,0,0,0,0,0,0,NO
36,22,0,0,0,0,0,0,0,0,0,0,NO
79,22,0,0,0,0,0,0,0,0,0,0,NO
28,18,0,0,0,0,0,0,0,0,0,0,NO
438,51,5,1,0,38,25,11,5,12,7,2,YES
194,24,4,1,0,58,18,7,4,22,20,5,NO
99,27,2,1,0,45,28,22,14,11,6,5,NO
55,18,1,1,0,10,4,4,4,2,2,2,NO
43,18,0,0,0,0,0,0,0,0,0,0,NO
27,18,0,0,0,0,0,0,0,0,0,0,NO
25,19,0,0,0,0,0,0,0,0,0,0,NO
53,18,0,0,0,0,0,0,0,0,0,0,NO
108,21,1,1,1,4,2,2,2,0,0,0,NO
103,18,1,1,0,1,1,1,1,1,1,1,NO
85,18,0,0,0,0,0,0,0,0,0,0,NO
54,18,0,0,0,0,0,0,0,0,0,0,NO
78,21,0,0,0,0,0,0,0,0,0,0,NO
98,18,0,0,0,0,0,0,0,0,0,0,NO
99,21,1,1,0,99,99,99,99,99,99,99,NO
79,21,2,1,0,89,84,78,42,79,78,39,NO
78,18,1,1,1,1,1,1,1,1,1,1,NO
101,24,3,1,0,10,7,3,2,4,2,1,NO
177,23,1,1,0,1,1,1,1,1,1,1,NO
123,20,0,0,0,0,0,0,0,0,0,0,NO
88,18,1,1,0,88,88,88,88,88,88,88,NO
51,38,0,0,0,0,0,0,0,0,0,0,NO
119,35,1,1,0,60,54,54,54,48,48,48,NO
124,31,2,1,0,56,43,41,21,30,30,15,NO
169,33,1,1,0,169,169,169,169,169,169,169,NO
144,26,1,1,0,14,5,5,5,4,4,4,NO
78,21,0,0,0,0,0,0,0,0,0,0,NO
59,17,1,1,0,59,59,59,59,59,59,59,NO
